fips,PST045212,PST040210,PST120212,POP010210,LND110210,POP060210
50003,36697,37125,-1.2,37125,674.98,55
50005,31121,31226,-0.3,31227,648.86,48.1
50007,158504,156546,1.3,156545,536.58,291.7
50009,6226,6306,-1.3,6306,663.6,9.5
50011,48214,47746,1,47746,633.71,75.3
50013,6983,6970,0.2,6970,81.81,85.2
50015,24958,24475,2,24475,458.8,53.3
50017,28924,28936,0,28936,687.03,42.1
50019,27109,27231,-0.4,27231,693.27,39.3
50021,60869,61642,-1.3,61642,929.82,66.3
50023,59465,59535,-0.1,59534,687.23,86.6
50025,43985,44513,-1.2,44513,785.31,56.7
50027,56211,56670,-0.8,56670,969.34,58.5
51000,8185867,8001031,2.3,8001024,39490.09,202.6
51001,33341,33164,0.5,33164,449.5,73.8
51003,102251,98970,3.3,98970,720.7,137.3
51005,16230,16250,-0.1,16250,445.46,36.5
51007,12759,12690,0.5,12690,355.27,35.7
51009,32384,32353,0.1,32353,473.93,68.3
51011,15128,14977,1,14973,333.49,44.9
51013,221045,207635,6.5,207627,25.97,7993.6
51015,73658,73750,-0.1,73750,967,76.3
51017,4652,4731,-1.7,4731,529.16,8.9
51019,69590,68676,1.3,68676,753.02,91.2
51021,6738,6824,-1.3,6824,357.73,19.1
51023,33154,33148,0,33148,541.2,61.2
51025,17010,17432,-2.4,17434,566.17,30.8
51027,23859,24095,-1,24098,502.76,47.9
51029,17088,17146,-0.3,17146,579.66,29.6
51031,55163,54842,0.6,54842,503.87,108.8
51033,28972,28545,1.5,28545,527.51,54.1
51035,29851,30042,-0.6,30042,474.69,63.3
51036,7157,7256,-1.4,7256,182.82,39.7
51037,12404,12586,-1.4,12586,475.27,26.5
51041,323856,316236,2.4,316236,423.3,747.1
51043,14323,14028,2.1,14034,176.18,79.7
51045,5213,5190,0.4,5190,329.53,15.7
51047,47911,46689,2.6,46689,379.23,123.1
51049,9849,10052,-2,10052,297.46,33.8
51051,15690,15906,-1.4,15903,330.53,48.1
51053,27994,28001,0,28001,503.72,55.6
51057,11233,11151,0.7,11151,257.12,43.4
51059,1118602,1081700,3.4,1081726,390.97,2766.8
51061,66542,65203,2.1,65203,647.45,100.7
51063,15390,15279,0.7,15279,380.42,40.2
51065,25967,25693,1.1,25691,286.01,89.8
51067,56411,56159,0.4,56159,690.43,81.3
51069,80317,78305,2.6,78305,413.5,189.4
51071,16928,17286,-2.1,17286,355.78,48.6
51073,36886,36858,0.1,36858,217.81,169.2
51075,21347,21715,-1.7,21717,281.42,77.2
51077,15183,15533,-2.3,15533,442.18,35.1
51079,18771,18401,2,18403,156.25,117.8
51081,11851,12243,-3.2,12243,295.23,41.5
51083,35849,36241,-1.1,36241,817.84,44.3
51085,100668,99865,0.8,99863,468.54,213.1
51087,314932,306912,2.6,306935,233.7,1313.4
51089,52969,54154,-2.2,54151,382.33,141.6
51091,2245,2319,-3.2,2321,415.16,5.6
51093,35399,35270,0.4,35270,315.61,111.8
51095,68967,67009,2.9,67009,142.44,470.4
51097,7046,6945,1.5,6945,315.14,22
51099,24500,23584,3.9,23584,179.64,131.3
51101,15981,15935,0.3,15935,273.94,58.2
51103,11236,11391,-1.4,11391,133.25,85.5
51105,25474,25587,-0.4,25587,435.52,58.8
51107,336898,312332,7.9,312311,515.56,605.8
51109,33430,33155,0.8,33153,496.3,66.8
51111,12588,12914,-2.5,12914,431.68,29.9
51113,13200,13308,-0.8,13308,320.68,41.5
51115,8884,8976,-1,8978,85.93,104.5
51117,31749,32727,-3,32727,625.49,52.3
51119,10822,10959,-1.3,10959,130.31,84.1
51121,95194,94392,0.8,94392,387.01,243.9
51125,14827,15020,-1.3,15020,470.86,31.9
51127,19169,18429,4,18429,209.73,87.9
51131,12226,12389,-1.3,12389,211.61,58.5
51133,12346,12330,0.1,12330,191.3,64.5
51135,15830,15853,-0.1,15853,314.39,50.4
51137,34246,33481,2.3,33481,340.78,98.2
51139,23895,24055,-0.7,24042,310.86,77.3
51141,18451,18490,-0.2,18490,483.1,38.3
51143,62807,63506,-1.1,63506,968.94,65.5
51145,28123,28046,0.3,28046,260.22,107.8
51147,23238,23364,-0.5,23368,349.96,66.8
51149,36941,35725,3.4,35725,265.16,134.7
51153,430289,402002,7,402002,336.4,1195
51155,34736,34872,-0.4,34872,319.86,109
51157,7456,7506,-0.7,7373,266.23,27.7
51159,9059,9254,-2.1,9254,191.49,48.3
51161,92901,92486,0.4,92376,250.52,368.7
51163,22394,22307,0.4,22307,597.56,37.3
51165,77391,76300,1.4,76314,849.09,89.9
51167,28445,28897,-1.6,28897,473.82,61
51169,22781,23177,-1.7,23177,535.53,43.3
51171,42583,41993,1.4,41993,508.78,82.5
51173,31718,32208,-1.5,32208,450.93,71.4
51175,18409,18570,-0.9,18570,599.15,31
51177,125684,122397,2.7,122397,401.5,304.9
51179,134352,128961,4.2,128961,268.96,479.5
51181,6844,7058,-3,7058,278.95,25.3
51183,11972,12087,-1,12087,490.22,24.7
51185,44268,45078,-1.8,45078,518.85,86.9
51187,38070,37442,1.7,37575,213.47,176
51191,55190,54876,0.6,54876,560.98,97.8
51193,17524,17454,0.4,17454,229.38,76.1
51195,40918,41452,-1.3,41452,403.19,102.8
51197,29251,29235,0.1,29235,461.82,63.3
51199,66146,65176,1.5,65464,104.78,624.8
51510,146294,139966,4.5,139966,15.03,9314.3
51515,5964,6222,-4.1,6222,6.88,904.6
51520,17662,17835,-1,17835,13.01,1370.6
51530,6707,6650,0.9,6650,6.7,991.9
51540,43956,43475,1.1,43475,10.24,4246.4
51550,228417,222209,2.8,222209,340.8,652
51570,17479,17411,0.4,17411,7.52,2315.3
51580,5771,5961,-3.2,5961,5.47,1090.2
51590,42996,43055,-0.1,43055,42.93,1002.8
51595,5740,5927,-3.2,5927,6.89,859.7
51600,23461,22565,4,22565,6.24,3616.8
51610,13229,12332,7.3,12332,2,6169.1
51620,8528,8582,-0.6,8582,8.21,1045.8
51630,27307,24286,12.4,24286,10.44,2326.2
51640,6908,7042,-1.9,7042,8.24,854.6
51650,136836,137520,-0.5,137436,51.41,2673.2
51660,50981,48915,4.2,48914,17.42,2808.2
51670,22348,22591,-1.1,22591,10.28,2198
51678,6998,7042,-0.6,7042,2.5,2820.2
51680,77113,75568,2,75568,49.13,1538.2
51683,40605,37821,7.4,37821,9.88,3827.6
51685,15798,14273,10.7,14273,2.53,5632.6
51690,13733,13821,-0.6,13821,10.96,1261.5
51700,180726,180916,-0.1,180719,68.71,2630
51710,245782,242803,1.2,242803,54.12,4486.4
51720,4068,3958,2.8,3958,7.48,529.1
51730,31973,32420,-1.4,32420,22.93,1413.7
51735,12097,12157,-0.5,12150,15.32,793.2
51740,96470,95535,1,95535,33.65,2838.8
51750,16685,16408,1.7,16408,9.87,1662.1
51760,210309,204237,3,204214,59.81,3414.7
51770,97469,96922,0.6,97032,42.56,2279.8
51775,24970,24802,0.7,24802,14.44,1717.9
51790,23921,23746,0.7,23746,19.98,1188.8
51800,85181,84596,0.7,84585,400.17,211.4
51810,447021,437994,2.1,437994,249.02,1758.9
51820,21107,21006,0.5,21006,15.04,1396.8
51830,15167,14068,7.8,14068,9.02,1559.3
51840,26881,26203,2.6,26203,9.23,2838
53000,6897012,6724543,2.6,6724540,66455.52,101.2
53001,19005,18728,1.5,18728,1924.98,9.7
53003,21888,21623,1.2,21623,636.21,34
53005,182398,175177,4.1,175177,1700.38,103
53007,73687,72456,1.7,72453,2920.53,24.8
53009,71863,71404,0.6,71404,1738.33,41.1
53011,438287,425363,3,425363,629,676.2
53013,3995,4078,-2,4078,868.63,4.7
53015,101996,102410,-0.4,102410,1140.13,89.8
53017,39350,38431,2.4,38431,1819.26,21.1
53019,7705,7551,2,7551,2203.16,3.4
53021,85845,78163,9.8,78163,1242.17,62.9
53023,2228,2266,-1.7,2266,710.69,3.2
53025,91723,89120,2.9,89120,2679.51,33.3
53027,71692,72797,-1.5,72797,1902.03,38.3
53029,79177,78506,0.9,78506,208.45,376.6
53031,29854,29872,-0.1,29872,1803.7,16.6
53033,2007440,1931246,3.9,1931249,2115.57,912.9
53035,254991,251133,1.5,251133,394.94,635.9
53037,41672,40915,1.9,40915,2297.27,17.8
53039,20699,20318,1.9,20318,1871.31,10.9
53041,75621,75455,0.2,75455,2402.8,31.4
53043,10437,10570,-1.3,10570,2310.49,4.6
53045,60832,60699,0.2,60699,959.42,63.3
53047,41275,41120,0.4,41120,5267.98,7.8
53049,20575,20920,-1.6,20920,932.66,22.4
53051,12980,13001,-0.2,13001,1399.99,9.3
53053,811681,795225,2.1,795225,1669.51,476.3
53055,15824,15769,0.3,15769,173.92,90.7
53057,118222,116901,1.1,116901,1731.2,67.5
53059,11187,11066,1.1,11066,1655.68,6.7
53061,733036,713338,2.8,713335,2087.27,341.8
53063,475735,471221,1,471221,1763.79,267.2
53065,43538,43531,0,43531,2477.77,17.6
53067,258332,252264,2.4,252264,721.96,349.4
53069,3993,3978,0.4,3978,263.38,15.1
53071,59404,58781,1.1,58781,1270.13,46.3
53073,205262,201140,2,201140,2106.86,95.5
53075,46606,44776,4.1,44776,2159.09,20.7
53077,246977,243231,1.5,243231,4295.4,56.6
54000,1855413,1852999,0.1,1852994,24038.21,77.1
54001,16493,16589,-0.6,16589,341.06,48.6
54003,107098,104169,2.8,104169,321.14,324.4
54005,24478,24627,-0.6,24629,501.54,49.1
54007,14468,14528,-0.4,14523,510.81,28.4
54009,23853,24069,-0.9,24069,89.21,269.8
54011,96974,96319,0.7,96319,281.02,342.8
54013,7607,7627,-0.3,7627,279.25,27.3
54015,9297,9386,-0.9,9386,341.9,27.5
54017,8178,8202,-0.3,8202,319.72,25.7
54019,45869,46039,-0.4,46039,661.55,69.6
54021,8732,8688,0.5,8693,338.5,25.7
54023,11816,11937,-1,11937,477.37,25
54025,35820,35479,1,35480,1019.57,34.8
54027,23709,23964,-1.1,23964,640.25,37.4
54029,30305,30676,-1.2,30676,82.61,371.3
54031,13866,14025,-1.1,14025,582.31,24.1
54033,69141,69102,0.1,69099,416.01,166.1
54035,29234,29211,0.1,29211,464.35,62.9
54037,54504,53501,1.9,53498,209.64,255.2
54039,192179,193058,-0.5,193063,901.59,214.1
54041,16371,16372,0,16372,384.9,42.5
54043,21627,21720,-0.4,21720,437.04,49.7
54045,36168,36745,-1.6,36743,453.74,81
54047,21326,22113,-3.6,22113,533.46,41.5
54049,56678,56418,0.5,56418,308.74,182.7
54051,32674,33107,-1.3,33107,305.43,108.4
54053,27179,27324,-0.5,27324,430.75,63.4
54055,62523,62266,0.4,62264,418.99,148.6
54057,27956,28212,-0.9,28212,327.83,86.1
54059,26103,26834,-2.7,26839,423.11,63.4
54061,100332,96189,4.3,96189,360.06,267.1
54063,13463,13502,-0.3,13502,472.75,28.6
54065,17471,17541,-0.4,17541,229.07,76.6
54067,26229,26233,0,26233,646.82,40.6
54069,44075,44443,-0.8,44443,105.82,420
54071,7566,7695,-1.7,7695,696.05,11.1
54073,7595,7605,-0.1,7605,130.1,58.5
54075,8692,8722,-0.3,8719,940.28,9.3
54077,33832,33520,0.9,33520,648.81,51.7
54079,56435,55486,1.7,55486,345.67,160.5
54081,79021,78862,0.2,78859,605.35,130.3
54083,29384,29405,-0.1,29405,1039.68,28.3
54085,10236,10449,-2,10449,451.99,23.1
54087,14684,14926,-1.6,14926,483.56,30.9
54089,13737,13927,-1.4,13927,360.46,38.6
54091,16991,16892,0.6,16895,172.77,97.8
54093,6995,7141,-2,7141,418.92,17
54095,9037,9211,-1.9,9208,256.29,35.9
54097,24477,24254,0.9,24254,354.64,68.4
54099,41649,42481,-2,42481,505.98,84
54101,9043,9154,-1.2,9154,553.47,16.5
54103,16422,16580,-1,16583,358.06,46.3
54105,5847,5717,2.3,5717,232.51,24.6
54107,86701,86956,-0.3,86956,366.26,237.4
54109,23273,23801,-2.2,23796,499.45,47.6
55000,5726398,5686986,0.7,5686986,54157.8,105
55001,20679,20875,-0.9,20875,645.65,32.3
55003,15992,16157,-1,16157,1045.04,15.5
55005,45733,45870,-0.3,45870,862.71,53.2
55007,15099,15014,0.6,15014,1477.86,10.2
55009,253032,248007,2,248007,529.71,468.2
55011,13333,13587,-1.9,13587,671.64,20.2
55013,15382,15457,-0.5,15457,821.85,18.8
55015,49634,48971,1.4,48971,318.24,153.9
55017,62922,62415,0.8,62415,1008.37,61.9
55019,34435,34690,-0.7,34690,1209.82,28.7
55021,56539,56833,-0.5,56833,765.53,74.2
55023,16560,16644,-0.5,16644,570.66,29.2
55025,503523,488073,3.2,488073,1197.24,407.7
55027,88415,88759,-0.4,88759,875.63,101.4
55029,27817,27785,0.1,27785,481.98,57.6
55031,43785,44159,-0.8,44159,1304.14,33.9
55033,44072,43857,0.5,43857,850.11,51.6
55035,100677,98736,2,98736,637.98,154.8
55037,4482,4423,1.3,4423,488.2,9.1
55039,101843,101633,0.2,101633,719.55,141.2
55041,9206,9304,-1.1,9304,1014.07,9.2
55043,51087,51208,-0.2,51208,1146.85,44.7
55045,36909,36842,0.2,36842,583.96,63.1
55047,19039,19051,-0.1,19051,349.44,54.5
55049,23807,23687,0.5,23687,762.58,31.1
55051,5934,5916,0.3,5916,758.17,7.8
55053,20485,20449,0.2,20449,987.72,20.7
55055,84498,83686,1,83686,556.47,150.4
55057,26631,26664,-0.1,26664,766.93,34.8
55059,167936,166426,0.9,166426,271.99,611.9
55061,20624,20574,0.2,20574,342.52,60.1
55063,116461,114638,1.6,114638,451.69,253.8
55065,16853,16836,0.1,16836,633.59,26.6
55067,19646,19977,-1.7,19977,870.64,22.9
55069,28392,28743,-1.2,28743,878.97,32.7
55071,80671,81442,-0.9,81442,589.08,138.3
55073,134735,134063,0.5,134063,1544.98,86.8
55075,41563,41749,-0.4,41749,1399.35,29.8
55077,15205,15404,-1.3,15404,455.6,33.8
55078,4340,4232,2.6,4232,357.61,11.8
55079,955205,947735,0.8,947735,241.4,3926
55081,45100,44673,1,44673,900.78,49.6
55083,37442,37660,-0.6,37660,997.99,37.7
55085,35714,35998,-0.8,35998,1112.97,32.3
55087,178816,176695,1.2,176695,637.52,277.2
55089,86823,86395,0.5,86395,233.08,370.7
55091,7390,7469,-1.1,7469,231.98,32.2
55093,40814,41019,-0.5,41019,573.75,71.5
55095,43610,44205,-1.3,44205,913.96,48.4
55097,70433,70019,0.6,70019,800.68,87.4
55099,13869,14159,-2,14159,1254.38,11.3
55101,194797,195408,-0.3,195408,332.5,587.7
55103,17818,18021,-1.1,18021,586.15,30.7
55105,160418,160331,0.1,160331,718.14,223.3
55107,14316,14755,-3,14755,913.59,16.2
55109,85242,84345,1.1,84345,722.33,116.8
55111,62597,61976,1,61976,830.9,74.6
55113,16581,16557,0.1,16557,1257.31,13.2
55115,41607,41949,-0.8,41949,893.06,47
55117,115009,115507,-0.4,115507,511.27,225.9
55119,20486,20689,-1,20689,974.88,21.2
55121,29297,28816,1.7,28816,732.97,39.3
55123,30260,29773,1.6,29773,791.58,37.6
55125,21338,21430,-0.4,21430,856.6,25
55127,102851,102228,0.6,102228,555.13,184.2
55129,15826,15911,-0.5,15911,797.11,20
55131,132661,131887,0.6,131887,430.7,306.2
55133,392292,389891,0.6,389891,549.57,709.4
55135,52131,52410,-0.5,52410,747.71,70.1
55137,24461,24496,-0.1,24496,626.15,39.1
55139,168794,166994,1.1,166994,434.49,384.3
55141,74424,74749,-0.4,74749,793.12,94.2
56000,576412,563626,2.3,563626,97093.14,5.8
56001,37276,36299,2.7,36299,4273.84,8.5
56003,11794,11668,1.1,11668,3137.1,3.7
56005,47874,46133,3.8,46133,4802.71,9.6
56007,15666,15885,-1.4,15885,7897.58,2
56009,14008,13833,1.3,13833,4254.88,3.3
56011,7155,7083,1,7083,2854.41,2.5
56013,41110,40123,2.5,40123,9183.81,4.4
56015,13636,13249,2.9,13249,2225.39,6
56017,4822,4812,0.2,4812,2004.09,2.4
56019,8615,8569,0.5,8569,4154.15,2.1
56021,94483,91738,3,91738,2685.91,34.2
56023,17961,18106,-0.8,18106,4076.13,4.4
56025,78621,75450,4.2,75450,5340.35,14.1
56027,2456,2484,-1.1,2484,2626.04,0.9
56029,28702,28205,1.8,28205,6942.08,4.1
56031,8756,8667,1,8667,2084.21,4.2
56033,29596,29116,1.6,29116,2523.99,11.5
56035,10368,10247,1.2,10247,4886.54,2.1
56037,45267,43806,3.3,43806,10426.65,4.2
56039,21675,21294,1.8,21294,3995.38,5.3
56041,21025,21118,-0.4,21118,2081.26,10.1
56043,8464,8533,-0.8,8533,2238.55,3.8
56045,7082,7208,-1.7,7208,2398.09,3
